S,Q,Std,X,R,V,W
26,50,20,30,23.75,"30,70,0,0","0.5,0.5,0,0"
26,60,0,60,46.875,"60,0,0,0","1,0,0,0"
26,45,15,30,19.0625,"30,60,0,0","0.5,0.5,0,0"
26,45,15,60,45.9375,"30,60,0,0","0.5,0.5,0,0"
26,50,20,70,50,"30,70,0,0","0.5,0.5,0,0"
26,55,15,70,49.6875,"40,70,0,0","0.5,0.5,0,0"
26,30,0,30,20,"30,0,0,0","1,0,0,0"
26,45,5,50,30,"40,50,0,0","0.5,0.5,0,0"
26,50,10,40,30.3125,"60,40,0,0","0.5,0.5,0,0"
26,40,0,40,27.8125,"40,0,0,0","1,0,0,0"
26,50,10,60,39.375,"60,40,0,0","0.5,0.5,0,0"
26,55,5,60,39.0625,"50,60,0,0","0.5,0.5,0,0"
26,30,0,30,15.9375,"30,0,0,0","1,0,0,0"
26,55,15,40,30,"40,70,0,0","0.5,0.5,0,0"
26,40,0,40,29.6875,"40,0,0,0","1,0,0,0"
26,45,5,50,31.5625,"40,50,0,0","0.5,0.5,0,0"
26,45,15,60,43.125,"30,60,0,0","0.5,0.5,0,0"
26,55,5,50,39.6875,"50,60,0,0","0.5,0.5,0,0"
26,45,5,40,30,"40,50,0,0","0.5,0.5,0,0"
26,50,20,30,20.3125,"30,70,0,0","0.5,0.5,0,0"
26,55,5,60,40.9375,"50,60,0,0","0.5,0.5,0,0"
26,50,10,40,29.375,"60,40,0,0","0.5,0.5,0,0"
26,60,0,60,35,"60,0,0,0","1,0,0,0"
26,55,15,70,47.5,"40,70,0,0","0.5,0.5,0,0"
26,45,15,30,18.4375,"30,60,0,0","0.5,0.5,0,0"
26,50,10,60,29.375,"60,40,0,0","0.5,0.5,0,0"
26,50,20,70,44.6875,"30,70,0,0","0.5,0.5,0,0"
26,50,0,50,29.0625,"50,0,0,0","1,0,0,0"
26,45,15,60,40.9375,"30,60,0,0","0.5,0.5,0,0"
26,40,0,40,26.25,"40,0,0,0","1,0,0,0"
26,50,10,40,27.1875,"60,40,0,0","0.5,0.5,0,0"
26,45,15,30,19.375,"30,60,0,0","0.5,0.5,0,0"
26,55,5,60,39.6875,"50,60,0,0","0.5,0.5,0,0"
26,50,0,50,34.0625,"50,0,0,0","1,0,0,0"
26,45,5,40,29.6875,"40,50,0,0","0.5,0.5,0,0"
26,30,0,30,18.75,"30,0,0,0","1,0,0,0"
26,55,15,70,45.3125,"40,70,0,0","0.5,0.5,0,0"
26,50,10,60,39.375,"60,40,0,0","0.5,0.5,0,0"
26,60,0,60,40,"60,0,0,0","1,0,0,0"
26,55,15,40,28.4375,"40,70,0,0","0.5,0.5,0,0"
26,45,5,50,32.8125,"40,50,0,0","0.5,0.5,0,0"
26,50,20,30,20,"30,70,0,0","0.5,0.5,0,0"
26,55,5,50,40.625,"50,60,0,0","0.5,0.5,0,0"
26,50,20,70,47.5,"30,70,0,0","0.5,0.5,0,0"
26,55,15,40,33.75,"40,70,0,0","0.5,0.5,0,0"
26,50,10,60,32.5,"60,40,0,0","0.5,0.5,0,0"
26,45,15,30,19.0625,"30,60,0,0","0.5,0.5,0,0"
26,45,15,60,39.0625,"30,60,0,0","0.5,0.5,0,0"
26,60,0,60,38.125,"60,0,0,0","1,0,0,0"
26,50,10,40,31.875,"60,40,0,0","0.5,0.5,0,0"
26,50,20,70,45,"30,70,0,0","0.5,0.5,0,0"
26,45,5,50,34.6875,"40,50,0,0","0.5,0.5,0,0"
26,55,5,60,36.875,"50,60,0,0","0.5,0.5,0,0"
26,55,15,70,45,"40,70,0,0","0.5,0.5,0,0"
26,55,5,50,35.625,"50,60,0,0","0.5,0.5,0,0"
26,50,0,50,38.125,"50,0,0,0","1,0,0,0"
26,50,20,30,21.5625,"30,70,0,0","0.5,0.5,0,0"
26,40,0,40,30.3125,"40,0,0,0","1,0,0,0"
26,45,5,40,29.6875,"40,50,0,0","0.5,0.5,0,0"
26,30,0,30,20,"30,0,0,0","1,0,0,0"
27,55,5,60,66.25,"50,60,0,0","0.5,0.5,0,0"
27,60,0,60,55.625,"60,0,0,0","1,0,0,0"
27,55,5,50,48.4375,"50,60,0,0","0.5,0.5,0,0"
27,50,20,30,53.125,"30,70,0,0","0.5,0.5,0,0"
27,55,15,40,56.5625,"40,70,0,0","0.5,0.5,0,0"
27,50,0,50,42.1875,"50,0,0,0","1,0,0,0"
27,45,15,60,55.9375,"30,60,0,0","0.5,0.5,0,0"
27,50,10,60,44.6875,"60,40,0,0","0.5,0.5,0,0"
27,55,15,70,37.8125,"40,70,0,0","0.5,0.5,0,0"
27,50,20,70,60.9375,"30,70,0,0","0.5,0.5,0,0"
27,45,5,50,42.5,"40,50,0,0","0.5,0.5,0,0"
27,30,0,30,26.25,"30,0,0,0","1,0,0,0"
27,50,10,40,32.1875,"60,40,0,0","0.5,0.5,0,0"
27,45,15,30,24.375,"30,60,0,0","0.5,0.5,0,0"
27,40,0,40,36.25,"40,0,0,0","1,0,0,0"
27,45,5,40,37.8125,"40,50,0,0","0.5,0.5,0,0"
27,50,10,60,56.25,"60,40,0,0","0.5,0.5,0,0"
27,55,15,40,39.0625,"40,70,0,0","0.5,0.5,0,0"
27,50,20,70,53.75,"30,70,0,0","0.5,0.5,0,0"
27,45,5,40,45.3125,"40,50,0,0","0.5,0.5,0,0"
27,45,5,50,43.4375,"40,50,0,0","0.5,0.5,0,0"
27,50,10,40,36.875,"60,40,0,0","0.5,0.5,0,0"
27,45,15,30,24.0625,"30,60,0,0","0.5,0.5,0,0"
27,55,5,60,59.0625,"50,60,0,0","0.5,0.5,0,0"
27,50,0,50,44.0625,"50,0,0,0","1,0,0,0"
27,50,20,30,15.3125,"30,70,0,0","0.5,0.5,0,0"
27,60,0,60,48.4375,"60,0,0,0","1,0,0,0"
27,55,5,50,46.25,"50,60,0,0","0.5,0.5,0,0"
27,40,0,40,34.0625,"40,0,0,0","1,0,0,0"
27,45,15,60,51.25,"30,60,0,0","0.5,0.5,0,0"
27,55,15,70,61.5625,"40,70,0,0","0.5,0.5,0,0"
27,30,0,30,13.125,"30,0,0,0","1,0,0,0"
27,50,20,70,50.3125,"30,70,0,0","0.5,0.5,0,0"
27,45,15,60,57.5,"30,60,0,0","0.5,0.5,0,0"
27,55,5,50,52.5,"50,60,0,0","0.5,0.5,0,0"
27,45,15,30,29.375,"30,60,0,0","0.5,0.5,0,0"
27,40,0,40,33.4375,"40,0,0,0","1,0,0,0"
27,50,20,30,24.0625,"30,70,0,0","0.5,0.5,0,0"
27,30,0,30,15,"30,0,0,0","1,0,0,0"
27,55,15,70,51.25,"40,70,0,0","0.5,0.5,0,0"
27,55,15,40,47.5,"40,70,0,0","0.5,0.5,0,0"
27,50,0,50,41.875,"50,0,0,0","1,0,0,0"
27,45,5,40,51.875,"40,50,0,0","0.5,0.5,0,0"
27,50,10,60,56.5625,"60,40,0,0","0.5,0.5,0,0"
27,50,10,40,62.8125,"60,40,0,0","0.5,0.5,0,0"
27,55,5,60,58.4375,"50,60,0,0","0.5,0.5,0,0"
27,60,0,60,61.875,"60,0,0,0","1,0,0,0"
27,45,5,50,53.125,"40,50,0,0","0.5,0.5,0,0"
27,30,0,30,33.75,"30,0,0,0","1,0,0,0"
27,55,15,70,65.3125,"40,70,0,0","0.5,0.5,0,0"
27,50,20,70,73.125,"30,70,0,0","0.5,0.5,0,0"
27,40,0,40,45.625,"40,0,0,0","1,0,0,0"
27,50,10,60,62.1875,"60,40,0,0","0.5,0.5,0,0"
27,55,15,40,35.625,"40,70,0,0","0.5,0.5,0,0"
27,55,5,60,56.5625,"50,60,0,0","0.5,0.5,0,0"
27,50,10,40,33.75,"60,40,0,0","0.5,0.5,0,0"
27,60,0,60,54.375,"60,0,0,0","1,0,0,0"
27,45,5,50,53.4375,"40,50,0,0","0.5,0.5,0,0"
27,50,20,30,32.8125,"30,70,0,0","0.5,0.5,0,0"
27,45,5,40,36.5625,"40,50,0,0","0.5,0.5,0,0"
27,55,5,50,55.9375,"50,60,0,0","0.5,0.5,0,0"
27,50,0,50,55,"50,0,0,0","1,0,0,0"
27,45,15,60,64.0625,"30,60,0,0","0.5,0.5,0,0"
27,50,20,70,62.8125,"30,70,0,0","0.5,0.5,0,0"
27,50,10,40,64.0625,"60,40,0,0","0.5,0.5,0,0"
27,40,0,40,45,"40,0,0,0","1,0,0,0"
27,50,20,30,25.625,"30,70,0,0","0.5,0.5,0,0"
27,50,0,50,49.0625,"50,0,0,0","1,0,0,0"
27,45,15,60,54.0625,"30,60,0,0","0.5,0.5,0,0"
27,60,0,60,56.5625,"60,0,0,0","1,0,0,0"
27,30,0,30,32.5,"30,0,0,0","1,0,0,0"
27,45,5,40,35,"40,50,0,0","0.5,0.5,0,0"
27,50,10,60,55.625,"60,40,0,0","0.5,0.5,0,0"
27,55,15,40,37.1875,"40,70,0,0","0.5,0.5,0,0"
27,55,5,60,55.3125,"50,60,0,0","0.5,0.5,0,0"
27,45,15,30,33.75,"30,60,0,0","0.5,0.5,0,0"
27,55,15,70,65.3125,"40,70,0,0","0.5,0.5,0,0"
27,45,5,50,40.3125,"40,50,0,0","0.5,0.5,0,0"
28,45,15,60,22.1875,"30,60,0,0","0.5,0.5,0,0"
28,55,15,40,22.5,"40,70,0,0","0.5,0.5,0,0"
28,30,0,30,19.6875,"30,0,0,0","1,0,0,0"
28,40,0,40,29.6875,"40,0,0,0","1,0,0,0"
28,50,10,60,30.625,"60,40,0,0","0.5,0.5,0,0"
28,55,5,60,37.5,"50,60,0,0","0.5,0.5,0,0"
28,55,5,50,45.625,"50,60,0,0","0.5,0.5,0,0"
28,50,0,50,38.125,"50,0,0,0","1,0,0,0"
28,50,10,40,30,"60,40,0,0","0.5,0.5,0,0"
28,45,5,40,33.75,"40,50,0,0","0.5,0.5,0,0"
28,50,20,30,17.5,"30,70,0,0","0.5,0.5,0,0"
28,55,15,70,50.9375,"40,70,0,0","0.5,0.5,0,0"
28,60,0,60,49.6875,"60,0,0,0","1,0,0,0"
28,45,5,50,42.8125,"40,50,0,0","0.5,0.5,0,0"
28,50,20,70,61.875,"30,70,0,0","0.5,0.5,0,0"
28,45,15,30,26.25,"30,60,0,0","0.5,0.5,0,0"
28,50,10,40,36.875,"60,40,0,0","0.5,0.5,0,0"
28,55,5,60,59.6875,"50,60,0,0","0.5,0.5,0,0"
28,45,15,60,36.875,"30,60,0,0","0.5,0.5,0,0"
28,60,0,60,48.125,"60,0,0,0","1,0,0,0"
28,30,0,30,23.4375,"30,0,0,0","1,0,0,0"
28,50,20,30,26.25,"30,70,0,0","0.5,0.5,0,0"
28,40,0,40,31.25,"40,0,0,0","1,0,0,0"
28,55,15,70,53.125,"40,70,0,0","0.5,0.5,0,0"
28,45,5,40,45.9375,"40,50,0,0","0.5,0.5,0,0"
28,45,5,50,35.3125,"40,50,0,0","0.5,0.5,0,0"
28,50,0,50,34.0625,"50,0,0,0","1,0,0,0"
28,45,15,30,21.5625,"30,60,0,0","0.5,0.5,0,0"
28,55,5,50,47.1875,"50,60,0,0","0.5,0.5,0,0"
28,50,10,60,48.75,"60,40,0,0","0.5,0.5,0,0"
28,30,0,30,20.9375,"30,0,0,0","1,0,0,0"
28,55,5,60,54.375,"50,60,0,0","0.5,0.5,0,0"
28,60,0,60,55,"60,0,0,0","1,0,0,0"
28,50,0,50,40.3125,"50,0,0,0","1,0,0,0"
28,45,15,60,52.1875,"30,60,0,0","0.5,0.5,0,0"
28,55,15,40,31.5625,"40,70,0,0","0.5,0.5,0,0"
28,55,15,70,63.4375,"40,70,0,0","0.5,0.5,0,0"
28,45,5,40,33.4375,"40,50,0,0","0.5,0.5,0,0"
28,50,20,70,60.9375,"30,70,0,0","0.5,0.5,0,0"
28,55,5,50,46.5625,"50,60,0,0","0.5,0.5,0,0"
28,50,10,60,39.6875,"60,40,0,0","0.5,0.5,0,0"
28,50,20,30,20,"30,70,0,0","0.5,0.5,0,0"
28,45,5,50,24.0625,"40,50,0,0","0.5,0.5,0,0"
28,50,10,40,36.875,"60,40,0,0","0.5,0.5,0,0"
28,40,0,40,26.875,"40,0,0,0","1,0,0,0"
28,50,20,30,19.0625,"30,70,0,0","0.5,0.5,0,0"
28,45,5,50,36.5625,"40,50,0,0","0.5,0.5,0,0"
28,40,0,40,33.75,"40,0,0,0","1,0,0,0"
28,50,10,40,48.75,"60,40,0,0","0.5,0.5,0,0"
28,45,5,40,32.8125,"40,50,0,0","0.5,0.5,0,0"
28,30,0,30,15.9375,"30,0,0,0","1,0,0,0"
28,55,15,40,34.6875,"40,70,0,0","0.5,0.5,0,0"
28,55,15,70,51.875,"40,70,0,0","0.5,0.5,0,0"
28,50,20,70,60.625,"30,70,0,0","0.5,0.5,0,0"
28,55,5,60,60.625,"50,60,0,0","0.5,0.5,0,0"
28,50,10,60,59.0625,"60,40,0,0","0.5,0.5,0,0"
28,50,0,50,46.5625,"50,0,0,0","1,0,0,0"
28,60,0,60,54.0625,"60,0,0,0","1,0,0,0"
28,55,5,50,42.1875,"50,60,0,0","0.5,0.5,0,0"
28,45,15,30,17.5,"30,60,0,0","0.5,0.5,0,0"
28,45,15,60,55.9375,"30,60,0,0","0.5,0.5,0,0"
28,45,5,40,27.8125,"40,50,0,0","0.5,0.5,0,0"
28,45,5,50,35,"40,50,0,0","0.5,0.5,0,0"
28,55,15,40,42.5,"40,70,0,0","0.5,0.5,0,0"
28,50,0,50,47.8125,"50,0,0,0","1,0,0,0"
28,50,20,70,53.75,"30,70,0,0","0.5,0.5,0,0"
28,55,5,50,51.5625,"50,60,0,0","0.5,0.5,0,0"
28,30,0,30,25,"30,0,0,0","1,0,0,0"
28,40,0,40,35.3125,"40,0,0,0","1,0,0,0"
28,45,15,60,54.0625,"30,60,0,0","0.5,0.5,0,0"
28,55,5,60,54.6875,"50,60,0,0","0.5,0.5,0,0"
28,50,20,30,25.625,"30,70,0,0","0.5,0.5,0,0"
28,50,10,40,45.9375,"60,40,0,0","0.5,0.5,0,0"
28,45,15,30,28.75,"30,60,0,0","0.5,0.5,0,0"
28,50,10,60,56.875,"60,40,0,0","0.5,0.5,0,0"
28,55,15,70,34.0625,"40,70,0,0","0.5,0.5,0,0"
28,60,0,60,56.25,"60,0,0,0","1,0,0,0"
29,40,0,40,21.25,"40,0,0,0","1,0,0,0"
29,55,15,40,22.8125,"40,70,0,0","0.5,0.5,0,0"
29,50,10,40,40.625,"60,40,0,0","0.5,0.5,0,0"
29,60,0,60,43.75,"60,0,0,0","1,0,0,0"
29,45,15,60,30.625,"30,60,0,0","0.5,0.5,0,0"
29,50,20,70,50.3125,"30,70,0,0","0.5,0.5,0,0"
29,50,20,30,25,"30,70,0,0","0.5,0.5,0,0"
29,45,5,40,30.3125,"40,50,0,0","0.5,0.5,0,0"
29,50,0,50,39.6875,"50,0,0,0","1,0,0,0"
29,45,15,30,20.3125,"30,60,0,0","0.5,0.5,0,0"
29,55,5,50,40,"50,60,0,0","0.5,0.5,0,0"
29,55,15,70,59.375,"40,70,0,0","0.5,0.5,0,0"
29,50,10,60,50,"60,40,0,0","0.5,0.5,0,0"
29,45,5,50,49.375,"40,50,0,0","0.5,0.5,0,0"
29,30,0,30,28.4375,"30,0,0,0","1,0,0,0"
29,55,5,60,50.3125,"50,60,0,0","0.5,0.5,0,0"
29,55,15,40,40.3125,"40,70,0,0","0.5,0.5,0,0"
29,50,0,50,50.9375,"50,0,0,0","1,0,0,0"
29,55,5,60,55.9375,"50,60,0,0","0.5,0.5,0,0"
29,55,5,50,40,"50,60,0,0","0.5,0.5,0,0"
29,50,10,60,58.75,"60,40,0,0","0.5,0.5,0,0"
29,45,5,40,28.75,"40,50,0,0","0.5,0.5,0,0"
29,30,0,30,19.375,"30,0,0,0","1,0,0,0"
29,55,15,70,70.9375,"40,70,0,0","0.5,0.5,0,0"
29,45,15,30,29.375,"30,60,0,0","0.5,0.5,0,0"
29,45,5,50,50.625,"40,50,0,0","0.5,0.5,0,0"
29,60,0,60,51.5625,"60,0,0,0","1,0,0,0"
29,50,20,70,69.6875,"30,70,0,0","0.5,0.5,0,0"
29,45,15,60,59.0625,"30,60,0,0","0.5,0.5,0,0"
29,50,10,40,50.625,"60,40,0,0","0.5,0.5,0,0"
29,50,20,30,20,"30,70,0,0","0.5,0.5,0,0"
29,55,15,70,70.9375,"40,70,0,0","0.5,0.5,0,0"
29,55,15,40,40.9375,"40,70,0,0","0.5,0.5,0,0"
29,50,0,50,49.0625,"50,0,0,0","1,0,0,0"
29,60,0,60,61.25,"60,0,0,0","1,0,0,0"
29,50,10,60,59.0625,"60,40,0,0","0.5,0.5,0,0"
29,55,5,50,40.9375,"50,60,0,0","0.5,0.5,0,0"
29,30,0,30,10.625,"30,0,0,0","1,0,0,0"
29,50,20,30,29.6875,"30,70,0,0","0.5,0.5,0,0"
29,55,5,60,60.625,"50,60,0,0","0.5,0.5,0,0"
29,45,15,60,61.5625,"30,60,0,0","0.5,0.5,0,0"
29,50,20,70,70,"30,70,0,0","0.5,0.5,0,0"
29,45,5,40,41.875,"40,50,0,0","0.5,0.5,0,0"
29,45,15,30,30.9375,"30,60,0,0","0.5,0.5,0,0"
29,50,10,40,40.9375,"60,40,0,0","0.5,0.5,0,0"
29,45,5,50,60.3125,"40,50,0,0","0.5,0.5,0,0"
29,40,0,40,40.625,"40,0,0,0","1,0,0,0"
29,50,20,70,70,"30,70,0,0","0.5,0.5,0,0"
29,55,5,50,60.625,"50,60,0,0","0.5,0.5,0,0"
29,40,0,40,39.6875,"40,0,0,0","1,0,0,0"
29,50,10,40,50.9375,"60,40,0,0","0.5,0.5,0,0"
29,45,15,30,30,"30,60,0,0","0.5,0.5,0,0"
29,45,15,60,58.75,"30,60,0,0","0.5,0.5,0,0"
29,50,20,30,30,"30,70,0,0","0.5,0.5,0,0"
29,55,15,40,69.6875,"40,70,0,0","0.5,0.5,0,0"
29,45,5,50,49.375,"40,50,0,0","0.5,0.5,0,0"
29,55,5,60,70.3125,"50,60,0,0","0.5,0.5,0,0"
29,60,0,60,60.3125,"60,0,0,0","1,0,0,0"
29,50,10,60,61.5625,"60,40,0,0","0.5,0.5,0,0"
29,55,15,70,68.125,"40,70,0,0","0.5,0.5,0,0"
29,45,5,40,41.25,"40,50,0,0","0.5,0.5,0,0"
29,50,0,50,50,"50,0,0,0","1,0,0,0"
29,30,0,30,29.0625,"30,0,0,0","1,0,0,0"
29,55,15,40,31.5625,"40,70,0,0","0.5,0.5,0,0"
29,40,0,40,39.6875,"40,0,0,0","1,0,0,0"
29,45,15,60,60.9375,"30,60,0,0","0.5,0.5,0,0"
29,55,5,60,70,"50,60,0,0","0.5,0.5,0,0"
29,55,5,50,57.1875,"50,60,0,0","0.5,0.5,0,0"
29,50,0,50,59.0625,"50,0,0,0","1,0,0,0"
29,50,20,30,32.5,"30,70,0,0","0.5,0.5,0,0"
29,45,5,40,50.3125,"40,50,0,0","0.5,0.5,0,0"
29,55,15,70,75.3125,"40,70,0,0","0.5,0.5,0,0"
29,50,10,40,46.25,"60,40,0,0","0.5,0.5,0,0"
29,45,5,50,38.125,"40,50,0,0","0.5,0.5,0,0"
29,45,15,30,30.625,"30,60,0,0","0.5,0.5,0,0"
29,30,0,30,31.875,"30,0,0,0","1,0,0,0"
29,60,0,60,64.0625,"60,0,0,0","1,0,0,0"
29,50,10,60,67.1875,"60,40,0,0","0.5,0.5,0,0"
29,50,20,70,76.25,"30,70,0,0","0.5,0.5,0,0"
30,50,20,70,51.875,"30,70,0,0","0.5,0.5,0,0"
30,55,15,40,28.4375,"40,70,0,0","0.5,0.5,0,0"
30,55,5,60,34.0625,"50,60,0,0","0.5,0.5,0,0"
30,50,10,40,23.4375,"60,40,0,0","0.5,0.5,0,0"
30,55,5,50,44.0625,"50,60,0,0","0.5,0.5,0,0"
