S,Q,Std,X,R,V,W
10,45,8.2915619759,40,60.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
10,55,8.6602540378,50,90.9375,"50,70,0,0","0.75,0.25,0,0"
10,55,8.2915619759,50,80.625,"40,50,60,70","0.25,0.25,0.25,0.25"
10,45,8.6602540378,50,79.6875,"50,30,0,0","0.75,0.25,0,0"
10,60,0,60,89.0625,"60,0,0,0","1,0,0,0"
10,45,8.6602540378,30,60.3125,"50,30,0,0","0.75,0.25,0,0"
10,45,8.6602540378,40,70,"40,60,0,0","0.75,0.25,0,0"
10,45,8.6602540378,50,69.6875,"50,30,0,0","0.75,0.25,0,0"
10,45,8.2915619759,60,81.25,"30,40,50,60","0.25,0.25,0.25,0.25"
10,55,5,50,89.0625,"50,60,0,0","0.5,0.5,0,0"
10,55,8.6602540378,50,90.9375,"50,70,0,0","0.75,0.25,0,0"
10,45,8.2915619759,30,60,"30,40,50,60","0.25,0.25,0.25,0.25"
10,50,0,50,81.5625,"50,0,0,0","1,0,0,0"
10,45,8.6602540378,50,70.3125,"50,30,0,0","0.75,0.25,0,0"
10,45,8.6602540378,60,60.3125,"40,60,0,0","0.75,0.25,0,0"
10,45,5,50,80.9375,"50,40,0,0","0.5,0.5,0,0"
10,45,8.2915619759,50,70,"30,40,50,60","0.25,0.25,0.25,0.25"
10,55,8.2915619759,70,93.4375,"40,50,60,70","0.25,0.25,0.25,0.25"
10,55,8.6602540378,50,60.9375,"50,70,0,0","0.75,0.25,0,0"
10,55,8.2915619759,60,80,"40,50,60,70","0.25,0.25,0.25,0.25"
10,45,8.2915619759,40,50,"30,40,50,60","0.25,0.25,0.25,0.25"
10,45,8.6602540378,40,30.625,"40,60,0,0","0.75,0.25,0,0"
10,55,8.6602540378,70,70,"50,70,0,0","0.75,0.25,0,0"
10,55,8.6602540378,40,70.3125,"40,60,0,0","0.25,0.75,0,0"
10,30,0,30,50,"30,0,0,0","1,0,0,0"
10,45,8.6602540378,40,40.3125,"40,60,0,0","0.75,0.25,0,0"
10,45,8.6602540378,50,69.6875,"50,30,0,0","0.75,0.25,0,0"
10,45,5,40,59.0625,"50,40,0,0","0.5,0.5,0,0"
10,55,8.6602540378,50,80.9375,"50,70,0,0","0.75,0.25,0,0"
10,55,8.6602540378,60,84.375,"40,60,0,0","0.25,0.75,0,0"
10,55,8.2915619759,50,75.625,"40,50,60,70","0.25,0.25,0.25,0.25"
10,55,8.6602540378,60,88.75,"40,60,0,0","0.25,0.75,0,0"
10,55,8.2915619759,40,40,"40,50,60,70","0.25,0.25,0.25,0.25"
10,40,0,40,49.6875,"40,0,0,0","1,0,0,0"
10,55,5,60,80.3125,"50,60,0,0","0.5,0.5,0,0"
10,55,8.6602540378,60,85.625,"40,60,0,0","0.25,0.75,0,0"
10,45,8.2915619759,30,30.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
10,55,8.2915619759,60,60.625,"40,50,60,70","0.25,0.25,0.25,0.25"
10,55,8.2915619759,40,20,"40,50,60,70","0.25,0.25,0.25,0.25"
10,55,8.6602540378,50,29.6875,"50,70,0,0","0.75,0.25,0,0"
10,55,8.6602540378,50,40,"50,70,0,0","0.75,0.25,0,0"
10,55,8.6602540378,50,60,"50,70,0,0","0.75,0.25,0,0"
10,45,8.2915619759,60,75.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
10,55,5,50,60.9375,"50,60,0,0","0.5,0.5,0,0"
10,55,8.6602540378,40,66.875,"40,60,0,0","0.25,0.75,0,0"
10,55,5,60,74.6875,"50,60,0,0","0.5,0.5,0,0"
10,30,0,30,21.25,"30,0,0,0","1,0,0,0"
10,55,8.6602540378,70,91.5625,"50,70,0,0","0.75,0.25,0,0"
10,45,8.6602540378,50,21.25,"50,30,0,0","0.75,0.25,0,0"
10,40,0,40,30.3125,"40,0,0,0","1,0,0,0"
10,45,8.6602540378,30,11.5625,"50,30,0,0","0.75,0.25,0,0"
10,45,5,40,20,"50,40,0,0","0.5,0.5,0,0"
10,45,8.6602540378,40,20.625,"40,60,0,0","0.75,0.25,0,0"
10,55,8.6602540378,60,70.3125,"40,60,0,0","0.25,0.75,0,0"
10,45,8.6602540378,50,59.6875,"50,30,0,0","0.75,0.25,0,0"
10,45,8.6602540378,60,83.4375,"40,60,0,0","0.75,0.25,0,0"
10,45,5,50,70.3125,"50,40,0,0","0.5,0.5,0,0"
10,55,8.2915619759,50,70.625,"40,50,60,70","0.25,0.25,0.25,0.25"
10,45,8.6602540378,50,52.1875,"50,30,0,0","0.75,0.25,0,0"
10,55,8.6602540378,60,80,"40,60,0,0","0.25,0.75,0,0"
10,55,8.2915619759,70,75.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
10,45,8.2915619759,50,60.625,"30,40,50,60","0.25,0.25,0.25,0.25"
10,45,8.6602540378,40,50.3125,"40,60,0,0","0.75,0.25,0,0"
10,45,8.2915619759,40,40.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
10,55,8.6602540378,60,89.0625,"40,60,0,0","0.25,0.75,0,0"
10,60,0,60,90.9375,"60,0,0,0","1,0,0,0"
10,50,0,50,80,"50,0,0,0","1,0,0,0"
10,45,8.6602540378,40,41.25,"40,60,0,0","0.75,0.25,0,0"
10,45,8.6602540378,60,70,"40,60,0,0","0.75,0.25,0,0"
10,45,8.2915619759,60,49.6875,"30,40,50,60","0.25,0.25,0.25,0.25"
10,55,8.6602540378,70,80.3125,"50,70,0,0","0.75,0.25,0,0"
10,30,0,30,30,"30,0,0,0","1,0,0,0"
10,45,8.2915619759,50,60,"30,40,50,60","0.25,0.25,0.25,0.25"
10,55,8.2915619759,60,90,"40,50,60,70","0.25,0.25,0.25,0.25"
10,55,8.6602540378,50,50.3125,"50,70,0,0","0.75,0.25,0,0"
10,40,0,40,29.375,"40,0,0,0","1,0,0,0"
10,55,8.6602540378,60,79.6875,"40,60,0,0","0.25,0.75,0,0"
10,45,8.6602540378,40,50.625,"40,60,0,0","0.75,0.25,0,0"
10,45,8.6602540378,40,49.375,"40,60,0,0","0.75,0.25,0,0"
10,55,8.2915619759,40,40,"40,50,60,70","0.25,0.25,0.25,0.25"
10,45,8.6602540378,50,39.6875,"50,30,0,0","0.75,0.25,0,0"
10,60,0,60,69.6875,"60,0,0,0","1,0,0,0"
10,45,8.6602540378,50,50.625,"50,30,0,0","0.75,0.25,0,0"
10,55,8.6602540378,60,82.1875,"40,60,0,0","0.25,0.75,0,0"
10,45,5,40,60.625,"50,40,0,0","0.5,0.5,0,0"
10,45,8.6602540378,50,40.625,"50,30,0,0","0.75,0.25,0,0"
10,50,0,50,60.3125,"50,0,0,0","1,0,0,0"
10,55,8.2915619759,50,59.6875,"40,50,60,70","0.25,0.25,0.25,0.25"
10,55,8.6602540378,60,50.3125,"40,60,0,0","0.25,0.75,0,0"
10,45,8.6602540378,30,30.3125,"50,30,0,0","0.75,0.25,0,0"
10,55,5,60,85.9375,"50,60,0,0","0.5,0.5,0,0"
10,45,8.2915619759,30,20,"30,40,50,60","0.25,0.25,0.25,0.25"
10,55,8.6602540378,50,50.3125,"50,70,0,0","0.75,0.25,0,0"
10,55,8.2915619759,70,93.75,"40,50,60,70","0.25,0.25,0.25,0.25"
10,45,5,50,60.9375,"50,40,0,0","0.5,0.5,0,0"
10,45,8.2915619759,40,59.6875,"30,40,50,60","0.25,0.25,0.25,0.25"
10,55,8.6602540378,40,40,"40,60,0,0","0.25,0.75,0,0"
10,55,8.6602540378,50,50.625,"50,70,0,0","0.75,0.25,0,0"
10,55,5,50,70.625,"50,60,0,0","0.5,0.5,0,0"
10,45,8.6602540378,40,29.0625,"40,60,0,0","0.75,0.25,0,0"
11,55,8.6602540378,60,54.0625,"40,60,0,0","0.25,0.75,0,0"
11,45,8.2915619759,60,40,"30,40,50,60","0.25,0.25,0.25,0.25"
11,45,5,40,34.375,"50,40,0,0","0.5,0.5,0,0"
11,30,0,30,10.625,"30,0,0,0","1,0,0,0"
11,45,8.6602540378,60,54.6875,"40,60,0,0","0.75,0.25,0,0"
11,55,8.6602540378,50,44.375,"50,70,0,0","0.75,0.25,0,0"
11,55,8.6602540378,50,33.75,"50,70,0,0","0.75,0.25,0,0"
11,45,8.6602540378,40,23.125,"40,60,0,0","0.75,0.25,0,0"
11,45,8.2915619759,50,44.0625,"30,40,50,60","0.25,0.25,0.25,0.25"
11,45,8.2915619759,40,48.75,"30,40,50,60","0.25,0.25,0.25,0.25"
11,45,8.6602540378,50,53.75,"50,30,0,0","0.75,0.25,0,0"
11,55,8.2915619759,60,63.4375,"40,50,60,70","0.25,0.25,0.25,0.25"
11,55,8.6602540378,70,64.0625,"50,70,0,0","0.75,0.25,0,0"
11,45,8.6602540378,40,53.4375,"40,60,0,0","0.75,0.25,0,0"
11,55,8.6602540378,60,54.0625,"40,60,0,0","0.25,0.75,0,0"
11,45,5,50,56.875,"50,40,0,0","0.5,0.5,0,0"
11,55,8.6602540378,50,45.3125,"50,70,0,0","0.75,0.25,0,0"
11,45,8.6602540378,40,35.625,"40,60,0,0","0.75,0.25,0,0"
11,45,8.6602540378,30,24.375,"50,30,0,0","0.75,0.25,0,0"
11,50,0,50,39.375,"50,0,0,0","1,0,0,0"
11,55,5,60,54.6875,"50,60,0,0","0.5,0.5,0,0"
11,45,8.6602540378,50,50.625,"50,30,0,0","0.75,0.25,0,0"
11,55,8.6602540378,60,53.75,"40,60,0,0","0.25,0.75,0,0"
11,55,8.6602540378,40,29.375,"40,60,0,0","0.25,0.75,0,0"
11,55,5,50,49.375,"50,60,0,0","0.5,0.5,0,0"
11,55,8.2915619759,70,57.1875,"40,50,60,70","0.25,0.25,0.25,0.25"
11,60,0,60,60.3125,"60,0,0,0","1,0,0,0"
11,40,0,40,39.6875,"40,0,0,0","1,0,0,0"
11,45,8.6602540378,50,46.875,"50,30,0,0","0.75,0.25,0,0"
11,55,8.6602540378,60,49.6875,"40,60,0,0","0.25,0.75,0,0"
11,50,0,50,49.6875,"50,0,0,0","1,0,0,0"
11,55,8.6602540378,50,56.875,"50,70,0,0","0.75,0.25,0,0"
11,45,8.6602540378,60,55.625,"40,60,0,0","0.75,0.25,0,0"
11,45,8.6602540378,40,29.375,"40,60,0,0","0.75,0.25,0,0"
11,45,8.6602540378,40,41.25,"40,60,0,0","0.75,0.25,0,0"
11,45,8.6602540378,40,37.8125,"40,60,0,0","0.75,0.25,0,0"
11,45,8.6602540378,50,53.75,"50,30,0,0","0.75,0.25,0,0"
11,55,8.6602540378,50,48.4375,"50,70,0,0","0.75,0.25,0,0"
11,30,0,30,29.0625,"30,0,0,0","1,0,0,0"
11,55,8.6602540378,50,50,"50,70,0,0","0.75,0.25,0,0"
11,45,5,40,30.9375,"50,40,0,0","0.5,0.5,0,0"
11,55,8.2915619759,40,30.625,"40,50,60,70","0.25,0.25,0.25,0.25"
11,55,5,50,44.6875,"50,60,0,0","0.5,0.5,0,0"
11,45,8.2915619759,50,35.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
11,45,8.6602540378,30,9.0625,"50,30,0,0","0.75,0.25,0,0"
11,60,0,60,56.25,"60,0,0,0","1,0,0,0"
11,50,0,50,49.0625,"50,0,0,0","1,0,0,0"
11,55,8.2915619759,70,49.375,"40,50,60,70","0.25,0.25,0.25,0.25"
11,45,8.6602540378,60,52.1875,"40,60,0,0","0.75,0.25,0,0"
11,30,0,30,15.3125,"30,0,0,0","1,0,0,0"
11,45,8.2915619759,30,6.25,"30,40,50,60","0.25,0.25,0.25,0.25"
11,55,5,60,43.75,"50,60,0,0","0.5,0.5,0,0"
11,45,8.6602540378,50,47.1875,"50,30,0,0","0.75,0.25,0,0"
11,45,8.6602540378,40,48.75,"40,60,0,0","0.75,0.25,0,0"
11,55,8.6602540378,40,36.875,"40,60,0,0","0.25,0.75,0,0"
11,45,8.6602540378,30,15,"50,30,0,0","0.75,0.25,0,0"
11,45,8.2915619759,60,42.5,"30,40,50,60","0.25,0.25,0.25,0.25"
11,55,8.2915619759,50,41.875,"40,50,60,70","0.25,0.25,0.25,0.25"
11,55,8.6602540378,60,50,"40,60,0,0","0.25,0.75,0,0"
11,45,8.6602540378,50,50,"50,30,0,0","0.75,0.25,0,0"
11,45,5,40,46.5625,"50,40,0,0","0.5,0.5,0,0"
11,45,8.2915619759,50,45.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
11,55,8.6602540378,60,50.9375,"40,60,0,0","0.25,0.75,0,0"
11,55,5,50,55.3125,"50,60,0,0","0.5,0.5,0,0"
11,45,5,50,53.4375,"50,40,0,0","0.5,0.5,0,0"
11,40,0,40,40.3125,"40,0,0,0","1,0,0,0"
11,45,8.2915619759,40,35.9375,"30,40,50,60","0.25,0.25,0.25,0.25"
11,55,8.6602540378,50,58.75,"50,70,0,0","0.75,0.25,0,0"
11,55,8.6602540378,50,54.375,"50,70,0,0","0.75,0.25,0,0"
11,55,8.6602540378,60,54.375,"40,60,0,0","0.25,0.75,0,0"
11,45,8.6602540378,50,55.625,"50,30,0,0","0.75,0.25,0,0"
11,45,8.6602540378,40,30.3125,"40,60,0,0","0.75,0.25,0,0"
11,55,8.2915619759,40,30,"40,50,60,70","0.25,0.25,0.25,0.25"
11,55,8.6602540378,70,60,"50,70,0,0","0.75,0.25,0,0"
11,45,8.6602540378,60,53.4375,"40,60,0,0","0.75,0.25,0,0"
11,55,8.2915619759,50,55.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
11,55,8.2915619759,70,60.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
11,55,5,50,38.4375,"50,60,0,0","0.5,0.5,0,0"
11,45,5,50,50.3125,"50,40,0,0","0.5,0.5,0,0"
11,40,0,40,38.75,"40,0,0,0","1,0,0,0"
11,55,8.2915619759,60,45.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
11,30,0,30,6.25,"30,0,0,0","1,0,0,0"
11,45,8.6602540378,50,45,"50,30,0,0","0.75,0.25,0,0"
11,55,8.6602540378,60,50,"40,60,0,0","0.25,0.75,0,0"
11,45,8.6602540378,40,44.0625,"40,60,0,0","0.75,0.25,0,0"
11,45,8.6602540378,50,50.625,"50,30,0,0","0.75,0.25,0,0"
11,55,8.2915619759,40,49.375,"40,50,60,70","0.25,0.25,0.25,0.25"
11,45,8.6602540378,40,42.8125,"40,60,0,0","0.75,0.25,0,0"
11,45,8.6602540378,30,23.4375,"50,30,0,0","0.75,0.25,0,0"
11,45,8.2915619759,40,45.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
11,55,8.6602540378,60,50,"40,60,0,0","0.25,0.75,0,0"
11,55,8.6602540378,50,52.5,"50,70,0,0","0.75,0.25,0,0"
11,50,0,50,51.25,"50,0,0,0","1,0,0,0"
11,55,8.6602540378,50,45,"50,70,0,0","0.75,0.25,0,0"
11,55,8.6602540378,40,44.6875,"40,60,0,0","0.25,0.75,0,0"
11,55,5,60,48.4375,"50,60,0,0","0.5,0.5,0,0"
11,45,8.6602540378,50,48.75,"50,30,0,0","0.75,0.25,0,0"
11,45,8.6602540378,40,48.75,"40,60,0,0","0.75,0.25,0,0"
11,45,8.2915619759,60,53.75,"30,40,50,60","0.25,0.25,0.25,0.25"
11,45,5,40,41.875,"50,40,0,0","0.5,0.5,0,0"
11,60,0,60,54.0625,"60,0,0,0","1,0,0,0"
11,55,8.6602540378,70,53.4375,"50,70,0,0","0.75,0.25,0,0"
11,45,8.2915619759,40,53.125,"30,40,50,60","0.25,0.25,0.25,0.25"
11,45,8.6602540378,40,55,"40,60,0,0","0.75,0.25,0,0"
11,55,8.6602540378,60,52.8125,"40,60,0,0","0.25,0.75,0,0"
11,55,8.6602540378,50,53.4375,"50,70,0,0","0.75,0.25,0,0"
11,55,8.6602540378,60,54.375,"40,60,0,0","0.25,0.75,0,0"
11,30,0,30,3.75,"30,0,0,0","1,0,0,0"
11,45,5,50,40.9375,"50,40,0,0","0.5,0.5,0,0"
11,55,8.2915619759,60,50.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
11,55,8.6602540378,50,48.75,"50,70,0,0","0.75,0.25,0,0"
11,45,8.6602540378,50,41.5625,"50,30,0,0","0.75,0.25,0,0"
11,60,0,60,48.4375,"60,0,0,0","1,0,0,0"
11,55,8.6602540378,60,51.5625,"40,60,0,0","0.25,0.75,0,0"
11,45,8.6602540378,40,54.0625,"40,60,0,0","0.75,0.25,0,0"
11,55,8.6602540378,40,50,"40,60,0,0","0.25,0.75,0,0"
11,45,5,40,41.875,"50,40,0,0","0.5,0.5,0,0"
11,45,8.6602540378,40,40,"40,60,0,0","0.75,0.25,0,0"
11,55,8.6602540378,50,49.375,"50,70,0,0","0.75,0.25,0,0"
11,45,8.6602540378,60,55.9375,"40,60,0,0","0.75,0.25,0,0"
11,45,8.6602540378,50,53.4375,"50,30,0,0","0.75,0.25,0,0"
11,55,8.2915619759,70,54.375,"40,50,60,70","0.25,0.25,0.25,0.25"
11,45,8.6602540378,30,2.1875,"50,30,0,0","0.75,0.25,0,0"
11,45,8.6602540378,50,40.9375,"50,30,0,0","0.75,0.25,0,0"
11,55,5,50,39.0625,"50,60,0,0","0.5,0.5,0,0"
11,45,8.2915619759,60,53.75,"30,40,50,60","0.25,0.25,0.25,0.25"
11,45,8.2915619759,30,0.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
12,45,8.6602540378,40,34.6875,"40,60,0,0","0.75,0.25,0,0"
12,45,8.2915619759,60,44.375,"30,40,50,60","0.25,0.25,0.25,0.25"
12,45,8.6602540378,40,31.875,"40,60,0,0","0.75,0.25,0,0"
12,50,0,50,42.5,"50,0,0,0","1,0,0,0"
12,55,8.6602540378,70,50,"50,70,0,0","0.75,0.25,0,0"
12,45,8.6602540378,60,44.375,"40,60,0,0","0.75,0.25,0,0"
12,55,5,60,47.8125,"50,60,0,0","0.5,0.5,0,0"
12,40,0,40,31.25,"40,0,0,0","1,0,0,0"
12,55,8.2915619759,70,50.625,"40,50,60,70","0.25,0.25,0.25,0.25"
12,45,8.2915619759,30,35.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
12,55,5,50,44.375,"50,60,0,0","0.5,0.5,0,0"
12,60,0,60,51.5625,"60,0,0,0","1,0,0,0"
12,45,8.6602540378,50,37.1875,"50,30,0,0","0.75,0.25,0,0"
12,55,8.6602540378,50,41.5625,"50,70,0,0","0.75,0.25,0,0"
12,45,5,50,36.875,"50,40,0,0","0.5,0.5,0,0"
12,55,8.2915619759,40,41.5625,"40,50,60,70","0.25,0.25,0.25,0.25"
12,55,8.6602540378,60,45,"40,60,0,0","0.25,0.75,0,0"
12,45,8.2915619759,40,31.875,"30,40,50,60","0.25,0.25,0.25,0.25"
12,30,0,30,21.875,"30,0,0,0","1,0,0,0"
12,45,8.6602540378,50,25.3125,"50,30,0,0","0.75,0.25,0,0"
12,45,8.6602540378,30,30,"50,30,0,0","0.75,0.25,0,0"
12,55,8.6602540378,50,35.9375,"50,70,0,0","0.75,0.25,0,0"
12,55,8.6602540378,60,41.25,"40,60,0,0","0.25,0.75,0,0"
12,55,8.6602540378,60,44.0625,"40,60,0,0","0.25,0.75,0,0"
12,55,8.2915619759,50,46.875,"40,50,60,70","0.25,0.25,0.25,0.25"
12,55,8.2915619759,60,47.5,"40,50,60,70","0.25,0.25,0.25,0.25"
12,45,8.6602540378,40,32.1875,"40,60,0,0","0.75,0.25,0,0"
12,55,8.6602540378,40,35,"40,60,0,0","0.25,0.75,0,0"
12,45,5,40,32.8125,"50,40,0,0","0.5,0.5,0,0"
12,45,5,40,34.375,"50,40,0,0","0.5,0.5,0,0"
12,55,8.6602540378,50,40,"50,70,0,0","0.75,0.25,0,0"
12,45,8.6602540378,40,41.875,"40,60,0,0","0.75,0.25,0,0"
12,60,0,60,49.0625,"60,0,0,0","1,0,0,0"
12,55,8.6602540378,70,52.1875,"50,70,0,0","0.75,0.25,0,0"
12,50,0,50,50,"50,0,0,0","1,0,0,0"
12,45,8.2915619759,40,38.125,"30,40,50,60","0.25,0.25,0.25,0.25"
12,45,8.2915619759,60,37.5,"30,40,50,60","0.25,0.25,0.25,0.25"
12,40,0,40,35.3125,"40,0,0,0","1,0,0,0"
12,45,8.2915619759,50,35.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
12,55,8.2915619759,70,50,"40,50,60,70","0.25,0.25,0.25,0.25"
12,55,8.6602540378,50,44.6875,"50,70,0,0","0.75,0.25,0,0"
12,45,8.6602540378,30,26.5625,"50,30,0,0","0.75,0.25,0,0"
12,45,8.6602540378,50,34.6875,"50,30,0,0","0.75,0.25,0,0"
12,55,8.2915619759,60,50,"40,50,60,70","0.25,0.25,0.25,0.25"
12,45,8.6602540378,50,36.25,"50,30,0,0","0.75,0.25,0,0"
12,45,8.6602540378,50,34.375,"50,30,0,0","0.75,0.25,0,0"
12,55,8.6602540378,40,28.125,"40,60,0,0","0.25,0.75,0,0"
12,45,5,50,45,"50,40,0,0","0.5,0.5,0,0"
12,45,8.6602540378,40,25.625,"40,60,0,0","0.75,0.25,0,0"
12,45,8.6602540378,40,26.5625,"40,60,0,0","0.75,0.25,0,0"
12,45,8.6602540378,60,40.625,"40,60,0,0","0.75,0.25,0,0"
12,55,8.6602540378,60,40,"40,60,0,0","0.25,0.75,0,0"
12,55,5,60,41.875,"50,60,0,0","0.5,0.5,0,0"
12,55,8.2915619759,40,36.25,"40,50,60,70","0.25,0.25,0.25,0.25"
12,55,8.6602540378,60,44.6875,"40,60,0,0","0.25,0.75,0,0"
12,30,0,30,24.375,"30,0,0,0","1,0,0,0"
12,55,8.2915619759,50,34.6875,"40,50,60,70","0.25,0.25,0.25,0.25"
12,55,8.6602540378,60,39.6875,"40,60,0,0","0.25,0.75,0,0"
12,55,5,50,38.125,"50,60,0,0","0.5,0.5,0,0"
12,45,8.2915619759,30,29.6875,"30,40,50,60","0.25,0.25,0.25,0.25"
12,45,8.6602540378,30,30,"50,30,0,0","0.75,0.25,0,0"
12,45,5,50,34.6875,"50,40,0,0","0.5,0.5,0,0"
12,55,5,60,40,"50,60,0,0","0.5,0.5,0,0"
12,55,8.6602540378,50,40,"50,70,0,0","0.75,0.25,0,0"
12,55,8.6602540378,50,36.5625,"50,70,0,0","0.75,0.25,0,0"
12,60,0,60,43.125,"60,0,0,0","1,0,0,0"
12,55,8.2915619759,40,36.25,"40,50,60,70","0.25,0.25,0.25,0.25"
12,55,8.2915619759,50,37.1875,"40,50,60,70","0.25,0.25,0.25,0.25"
12,40,0,40,25.3125,"40,0,0,0","1,0,0,0"
12,45,8.6602540378,40,33.125,"40,60,0,0","0.75,0.25,0,0"
12,55,8.6602540378,70,43.75,"50,70,0,0","0.75,0.25,0,0"
12,55,8.6602540378,60,40,"40,60,0,0","0.25,0.75,0,0"
12,45,8.6602540378,40,36.875,"40,60,0,0","0.75,0.25,0,0"
12,55,8.6602540378,50,36.25,"50,70,0,0","0.75,0.25,0,0"
12,45,8.6602540378,60,36.5625,"40,60,0,0","0.75,0.25,0,0"
12,55,8.6602540378,60,41.25,"40,60,0,0","0.25,0.75,0,0"
12,30,0,30,23.75,"30,0,0,0","1,0,0,0"
12,45,8.6602540378,50,31.5625,"50,30,0,0","0.75,0.25,0,0"
12,55,8.2915619759,60,39.6875,"40,50,60,70","0.25,0.25,0.25,0.25"
12,55,8.6602540378,60,40.3125,"40,60,0,0","0.25,0.75,0,0"
12,55,8.2915619759,70,43.125,"40,50,60,70","0.25,0.25,0.25,0.25"
12,55,5,50,35.3125,"50,60,0,0","0.5,0.5,0,0"
12,45,8.2915619759,50,34.375,"30,40,50,60","0.25,0.25,0.25,0.25"
12,45,8.6602540378,50,31.875,"50,30,0,0","0.75,0.25,0,0"
12,45,5,40,25.3125,"50,40,0,0","0.5,0.5,0,0"
12,45,8.6602540378,40,33.125,"40,60,0,0","0.75,0.25,0,0"
12,55,8.6602540378,40,30.9375,"40,60,0,0","0.25,0.75,0,0"
12,50,0,50,34.0625,"50,0,0,0","1,0,0,0"
12,45,8.2915619759,40,28.4375,"30,40,50,60","0.25,0.25,0.25,0.25"
12,55,8.6602540378,50,30.9375,"50,70,0,0","0.75,0.25,0,0"
12,55,8.6602540378,60,40.9375,"40,60,0,0","0.25,0.75,0,0"
12,45,8.2915619759,30,27.1875,"30,40,50,60","0.25,0.25,0.25,0.25"
12,45,8.6602540378,60,40.3125,"40,60,0,0","0.75,0.25,0,0"
12,55,5,60,38.75,"50,60,0,0","0.5,0.5,0,0"
12,45,8.6602540378,30,23.4375,"50,30,0,0","0.75,0.25,0,0"
12,45,8.6602540378,40,31.25,"40,60,0,0","0.75,0.25,0,0"
12,45,5,50,34.6875,"50,40,0,0","0.5,0.5,0,0"
12,55,8.6602540378,60,37.8125,"40,60,0,0","0.25,0.75,0,0"
12,45,8.6602540378,50,37.1875,"50,30,0,0","0.75,0.25,0,0"
12,55,8.2915619759,50,41.5625,"40,50,60,70","0.25,0.25,0.25,0.25"
12,55,8.6602540378,50,42.8125,"50,70,0,0","0.75,0.25,0,0"
12,55,8.6602540378,70,45.3125,"50,70,0,0","0.75,0.25,0,0"
12,50,0,50,41.25,"50,0,0,0","1,0,0,0"
12,55,8.6602540378,60,38.75,"40,60,0,0","0.25,0.75,0,0"
12,40,0,40,34.6875,"40,0,0,0","1,0,0,0"
12,45,5,40,29.0625,"50,40,0,0","0.5,0.5,0,0"
12,55,8.6602540378,40,27.5,"40,60,0,0","0.25,0.75,0,0"
12,45,8.6602540378,40,32.8125,"40,60,0,0","0.75,0.25,0,0"
12,55,8.6602540378,50,37.1875,"50,70,0,0","0.75,0.25,0,0"
12,45,8.6602540378,50,38.75,"50,30,0,0","0.75,0.25,0,0"
12,60,0,60,42.5,"60,0,0,0","1,0,0,0"
12,45,8.2915619759,50,34.375,"30,40,50,60","0.25,0.25,0.25,0.25"
12,45,8.6602540378,40,35.625,"40,60,0,0","0.75,0.25,0,0"
12,55,5,50,35.625,"50,60,0,0","0.5,0.5,0,0"
12,30,0,30,24.6875,"30,0,0,0","1,0,0,0"
12,55,8.2915619759,70,40,"40,50,60,70","0.25,0.25,0.25,0.25"
12,55,8.2915619759,60,37.5,"40,50,60,70","0.25,0.25,0.25,0.25"
12,45,8.6602540378,50,37.8125,"50,30,0,0","0.75,0.25,0,0"
12,45,8.2915619759,60,30.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
12,55,8.2915619759,40,27.8125,"40,50,60,70","0.25,0.25,0.25,0.25"
12,45,8.2915619759,40,26.25,"30,40,50,60","0.25,0.25,0.25,0.25"
12,45,8.6602540378,50,32.5,"50,30,0,0","0.75,0.25,0,0"
12,55,8.6602540378,60,37.8125,"40,60,0,0","0.25,0.75,0,0"
12,55,8.2915619759,70,40.625,"40,50,60,70","0.25,0.25,0.25,0.25"
12,45,8.6602540378,60,32.5,"40,60,0,0","0.75,0.25,0,0"
12,55,5,60,36.5625,"50,60,0,0","0.5,0.5,0,0"
12,55,8.6602540378,60,35,"40,60,0,0","0.25,0.75,0,0"
12,55,8.2915619759,50,30,"40,50,60,70","0.25,0.25,0.25,0.25"
12,45,8.6602540378,40,30.9375,"40,60,0,0","0.75,0.25,0,0"
12,45,8.6602540378,50,33.75,"50,30,0,0","0.75,0.25,0,0"
12,55,8.2915619759,60,34.6875,"40,50,60,70","0.25,0.25,0.25,0.25"
12,55,8.6602540378,60,37.1875,"40,60,0,0","0.25,0.75,0,0"
12,55,5,50,35.3125,"50,60,0,0","0.5,0.5,0,0"
12,45,8.6602540378,40,27.5,"40,60,0,0","0.75,0.25,0,0"
12,55,8.2915619759,40,34.375,"40,50,60,70","0.25,0.25,0.25,0.25"
12,30,0,30,27.5,"30,0,0,0","1,0,0,0"
12,45,5,40,31.875,"50,40,0,0","0.5,0.5,0,0"
